"zvit_date","registration_area","priority_hosp_area","edrpou_hosp","legal_entity_name_hosp","legal_entity_lat","legal_entity_lng","person_gender","person_age_group","add_conditions","new_susp","new_confirm","active_confirm","new_death","new_recover"
"2020-03-30","м. Київ","м. Київ","25680295","КНП КИЇВСЬКА МІСЬКА КЛІНІЧНА ЛІКАРНЯ №9 ВИКОНАВЧОГО ОРГАНУ КИЇВСЬКОЇ МІСЬКОЇ РАДИ (КИЇВСЬКОЇ МІСЬКОЇ ДЕРЖАВНОЇ АДМІНІСТРАЦІЇ)","50.47056122","30.43848982","Чоловіча","65+","Ні","0","0","1","0","0"
"2020-03-30","м. Київ","м. Київ","25680295","КНП КИЇВСЬКА МІСЬКА КЛІНІЧНА ЛІКАРНЯ №9 ВИКОНАВЧОГО ОРГАНУ КИЇВСЬКОЇ МІСЬКОЇ РАДИ (КИЇВСЬКОЇ МІСЬКОЇ ДЕРЖАВНОЇ АДМІНІСТРАЦІЇ)","50.47056122","30.43848982","Чоловіча","65+","Так","1","0","0","0","0"
"2020-03-30","м. Київ","м. Київ","26199074","КНП КЛІНІЧНА ЛІКАРНЯ №15 ПОДІЛЬСЬКОГО РАЙОНУ МІСТА КИЄВА ВИКОНАВЧОГО ОРГАНУ КИЇВСЬКОЇ МІСЬКОЇ РАДИ (КИЇВСЬКОЇ МІСЬКОЇ ДЕРЖАВНОЇ АДМІНІСТРАЦІЇ)","50.46492768","30.52168599","Чоловіча","18-39","Так","1","0","0","0","0"
"2020-03-30","м. Київ","м. Київ","30212155","КНП КИЇВСЬКА МІСЬКА КЛІНІЧНА ЛІКАРНЯ №4 ВИКОНАВЧОГО ОРГАНУ КИЇВСЬКОЇ МІСЬКОЇ РАДИ (КИЇВСЬКОЇ МІСЬКОЇ ДЕРЖАВНОЇ АДМІНІСТРАЦІЇ)","50.4243125","30.48234101","Жіноча","18-39","Ні","6","0","2","0","0"
"2020-03-30","м. Київ","м. Київ","30212155","КНП КИЇВСЬКА МІСЬКА КЛІНІЧНА ЛІКАРНЯ №4 ВИКОНАВЧОГО ОРГАНУ КИЇВСЬКОЇ МІСЬКОЇ РАДИ (КИЇВСЬКОЇ МІСЬКОЇ ДЕРЖАВНОЇ АДМІНІСТРАЦІЇ)","50.4243125","30.48234101","Жіноча","18-39","Так","0","0","1","0","0"
"2020-03-30","м. Київ","м. Київ","30212155","КНП КИЇВСЬКА МІСЬКА КЛІНІЧНА ЛІКАРНЯ №4 ВИКОНАВЧОГО ОРГАНУ КИЇВСЬКОЇ МІСЬКОЇ РАДИ (КИЇВСЬКОЇ МІСЬКОЇ ДЕРЖАВНОЇ АДМІНІСТРАЦІЇ)","50.4243125","30.48234101","Жіноча","40-64","Ні","1","0","1","0","0"
"2020-03-30","м. Київ","м. Київ","30212155","КНП КИЇВСЬКА МІСЬКА КЛІНІЧНА ЛІКАРНЯ №4 ВИКОНАВЧОГО ОРГАНУ КИЇВСЬКОЇ МІСЬКОЇ РАДИ (КИЇВСЬКОЇ МІСЬКОЇ ДЕРЖАВНОЇ АДМІНІСТРАЦІЇ)","50.4243125","30.48234101","Жіноча","65+","Ні","0","1","1","0","0"
"2020-03-30","м. Київ","м. Київ","30212155","КНП КИЇВСЬКА МІСЬКА КЛІНІЧНА ЛІКАРНЯ №4 ВИКОНАВЧОГО ОРГАНУ КИЇВСЬКОЇ МІСЬКОЇ РАДИ (КИЇВСЬКОЇ МІСЬКОЇ ДЕРЖАВНОЇ АДМІНІСТРАЦІЇ)","50.4243125","30.48234101","Чоловіча","18-39","Ні","2","0","1","0","0"
"2020-03-30","м. Київ","м. Київ","30212155","КНП КИЇВСЬКА МІСЬКА КЛІНІЧНА ЛІКАРНЯ №4 ВИКОНАВЧОГО ОРГАНУ КИЇВСЬКОЇ МІСЬКОЇ РАДИ (КИЇВСЬКОЇ МІСЬКОЇ ДЕРЖАВНОЇ АДМІНІСТРАЦІЇ)","50.4243125","30.48234101","Чоловіча","40-64","Ні","0","0","3","0","0"
"2020-03-30","м. Київ","м. Київ","30212155","КНП КИЇВСЬКА МІСЬКА КЛІНІЧНА ЛІКАРНЯ №4 ВИКОНАВЧОГО ОРГАНУ КИЇВСЬКОЇ МІСЬКОЇ РАДИ (КИЇВСЬКОЇ МІСЬКОЇ ДЕРЖАВНОЇ АДМІНІСТРАЦІЇ)","50.4243125","30.48234101","Чоловіча","40-64","Так","1","0","1","0","0"
"2020-03-30","м. Київ","м. Київ","38806904","ТОВ МЕДИЧНИЙ ЦЕНТР ДОБРОБУТ-СТАЦІОНАР","50.4629826","30.470882899999996","Чоловіча","40-64","Ні","1","0","0","0","0"
"2020-03-30","м. Київ","м. Київ","Самоізоляція",NULL,NULL,NULL,"Жіноча","0-5","Ні","2","0","0","0","0"
"2020-03-30","м. Київ","м. Київ","Самоізоляція",NULL,NULL,NULL,"Жіноча","06-17","Ні","1","0","2","0","0"
"2020-03-30","м. Київ","м. Київ","Самоізоляція",NULL,NULL,NULL,"Жіноча","06-17","Так","1","0","0","0","0"
"2020-03-30","м. Київ","м. Київ","Самоізоляція",NULL,NULL,NULL,"Жіноча","18-39","Ні","20","0","14","0","0"
"2020-03-30","м. Київ","м. Київ","Самоізоляція",NULL,NULL,NULL,"Жіноча","18-39","Так","4","0","5","0","0"
"2020-03-30","м. Київ","м. Київ","Самоізоляція",NULL,NULL,NULL,"Жіноча","40-64","Ні","18","0","7","0","0"
"2020-03-30","м. Київ","м. Київ","Самоізоляція",NULL,NULL,NULL,"Жіноча","40-64","Так","6","0","0","0","0"
"2020-03-30","м. Київ","м. Київ","Самоізоляція",NULL,NULL,NULL,"Жіноча","65+","Ні","1","0","0","0","0"
"2020-03-30","м. Київ","м. Київ","Самоізоляція",NULL,NULL,NULL,"Жіноча","65+","Так","1","0","0","0","0"
"2020-03-30","м. Київ","м. Київ","Самоізоляція",NULL,NULL,NULL,"Чоловіча","0-5","Ні","2","0","0","0","0"
"2020-03-30","м. Київ","м. Київ","Самоізоляція",NULL,NULL,NULL,"Чоловіча","06-17","Ні","1","0","1","0","0"
"2020-03-30","м. Київ","м. Київ","Самоізоляція",NULL,NULL,NULL,"Чоловіча","18-39","Ні","11","0","9","0","0"
"2020-03-30","м. Київ","м. Київ","Самоізоляція",NULL,NULL,NULL,"Чоловіча","18-39","Так","1","0","4","0","0"
"2020-03-30","м. Київ","м. Київ","Самоізоляція",NULL,NULL,NULL,"Чоловіча","40-64","Ні","11","2","15","0","0"
"2020-03-30","м. Київ","м. Київ","Самоізоляція",NULL,NULL,NULL,"Чоловіча","40-64","Так","3","2","3","0","0"
"2020-03-30","м. Київ","м. Київ","Самоізоляція",NULL,NULL,NULL,"Чоловіча","65+","Ні","1","0","0","0","0"
"2020-03-30","м. Київ","м. Київ","Самоізоляція",NULL,NULL,NULL,"Чоловіча","65+","Так","1","0","1","0","0"
"2020-03-30","Одеська","Одеська","01111121"," КНП ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ ПОДІЛЬСЬКОГО РАЙОНУ КУЯЛЬНИЦЬКОЇ СІЛЬСЬКОЇ РАДИ","47.727765","29.55853","Чоловіча","40-64","Ні","1","0","0","0","0"
"2020-03-30","Одеська","Одеська","01998526","КНП ОДЕСЬКА ОБЛАСНА КЛІНІЧНА ЛІКАРНЯ ОДЕСЬКОЇ ОБЛАСНОЇ РАДИ","46.582025","30.78769","Жіноча","40-64","Ні","1","0","0","0","0"
"2020-03-30","Одеська","Одеська","01999023","КНП МІСЬКА КЛІНІЧНА ІНФЕКЦІЙНА ЛІКАРНЯ ОДЕСЬКОЇ МІСЬКОЇ РАДИ","46.49454231","30.72262842","Жіноча","0-5","Ні","1","0","0","0","0"
"2020-03-30","Одеська","Одеська","01999023","КНП МІСЬКА КЛІНІЧНА ІНФЕКЦІЙНА ЛІКАРНЯ ОДЕСЬКОЇ МІСЬКОЇ РАДИ","46.49454231","30.72262842","Жіноча","18-39","Ні","1","0","1","0","0"
"2020-03-30","Одеська","Одеська","01999023","КНП МІСЬКА КЛІНІЧНА ІНФЕКЦІЙНА ЛІКАРНЯ ОДЕСЬКОЇ МІСЬКОЇ РАДИ","46.49454231","30.72262842","Жіноча","40-64","Ні","4","0","2","0","0"
"2020-03-30","Одеська","Одеська","01999023","КНП МІСЬКА КЛІНІЧНА ІНФЕКЦІЙНА ЛІКАРНЯ ОДЕСЬКОЇ МІСЬКОЇ РАДИ","46.49454231","30.72262842","Жіноча","65+","Ні","0","1","1","0","0"
"2020-03-30","Одеська","Одеська","01999023","КНП МІСЬКА КЛІНІЧНА ІНФЕКЦІЙНА ЛІКАРНЯ ОДЕСЬКОЇ МІСЬКОЇ РАДИ","46.49454231","30.72262842","Жіноча","65+","Так","0","0","1","0","0"
"2020-03-30","Одеська","Одеська","01999023","КНП МІСЬКА КЛІНІЧНА ІНФЕКЦІЙНА ЛІКАРНЯ ОДЕСЬКОЇ МІСЬКОЇ РАДИ","46.49454231","30.72262842","Чоловіча","18-39","Ні","2","0","1","0","0"
"2020-03-30","Одеська","Одеська","01999023","КНП МІСЬКА КЛІНІЧНА ІНФЕКЦІЙНА ЛІКАРНЯ ОДЕСЬКОЇ МІСЬКОЇ РАДИ","46.49454231","30.72262842","Чоловіча","40-64","Ні","1","2","4","0","0"
"2020-03-30","Одеська","Одеська","01999023","КНП МІСЬКА КЛІНІЧНА ІНФЕКЦІЙНА ЛІКАРНЯ ОДЕСЬКОЇ МІСЬКОЇ РАДИ","46.49454231","30.72262842","Чоловіча","40-64","Так","1","0","0","0","0"
"2020-03-30","Одеська","Одеська","01999023","КНП МІСЬКА КЛІНІЧНА ІНФЕКЦІЙНА ЛІКАРНЯ ОДЕСЬКОЇ МІСЬКОЇ РАДИ","46.49454231","30.72262842","Чоловіча","65+","Так","1","0","0","0","0"
"2020-03-30","Одеська","Одеська","01999052","КНП МІСЬКА КЛІНІЧНА ЛІКАРНЯ № 10 ОДЕСЬКОЇ МІСЬКОЇ РАДИ","46.443953","30.70986","Чоловіча","65+","Так","1","0","0","0","0"
"2020-03-30","Одеська","Одеська","Самоізоляція",NULL,NULL,NULL,"Жіноча","40-64","Ні","2","0","0","0","0"
"2020-03-30","Одеська","Одеська","Самоізоляція",NULL,NULL,NULL,"Жіноча","40-64","Так","1","0","0","0","0"
"2020-03-30","Одеська","Одеська","Самоізоляція",NULL,NULL,NULL,"Чоловіча","18-39","Ні","2","0","1","0","0"
"2020-03-30","Полтавська","Полтавська","41318879","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ МЕДИЧНЕ ПІДПРИЄМСТВО ЛІКАРНЯ ІНТЕНСИВНОГО ЛІКУВАННЯ КРЕМЕНЧУЦЬКА","49.09433272","33.44075151","Жіноча","18-39","Ні","1","0","0","0","0"
"2020-03-30","Полтавська","Полтавська","41318879","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ МЕДИЧНЕ ПІДПРИЄМСТВО ЛІКАРНЯ ІНТЕНСИВНОГО ЛІКУВАННЯ КРЕМЕНЧУЦЬКА","49.09433272","33.44075151","Жіноча","65+","Ні","0","0","1","0","0"
"2020-03-30","Полтавська","Полтавська","Самоізоляція",NULL,NULL,NULL,"Чоловіча","40-64","Ні","1","0","0","0","0"
"2020-03-30","Рівненська","Київська","01994592","КНП БІЛОЦЕРКІВСЬКОЇ МІСЬКОЇ РАДИ БІЛОЦЕРКІВСЬКА МІСЬКА ЛІКАРНЯ №3","49.81813782","30.1214136","Чоловіча","40-64","Ні","0","0","1","0","0"
"2020-03-30","Рівненська","Рівненська","01999796","КНП САРНЕНСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ САРНЕНСЬКОЇ РАЙОННОЇ РАДИ","51.33359861","26.59212881","Жіноча","18-39","Так","1","0","0","0","0"
"2020-03-30","Рівненська","Рівненська","01999796","КНП САРНЕНСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ САРНЕНСЬКОЇ РАЙОННОЇ РАДИ","51.33359861","26.59212881","Жіноча","40-64","Ні","0","0","2","0","0"
"2020-03-30","Рівненська","Рівненська","01999796","КНП САРНЕНСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ САРНЕНСЬКОЇ РАЙОННОЇ РАДИ","51.33359861","26.59212881","Жіноча","40-64","Так","1","1","1","1","0"
"2020-03-30","Рівненська","Рівненська","01999796","КНП САРНЕНСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ САРНЕНСЬКОЇ РАЙОННОЇ РАДИ","51.33359861","26.59212881","Жіноча","65+","Так","1","0","1","0","0"
"2020-03-30","Рівненська","Рівненська","01999796","КНП САРНЕНСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ САРНЕНСЬКОЇ РАЙОННОЇ РАДИ","51.33359861","26.59212881","Чоловіча","06-17","Так","1","0","0","0","0"
"2020-03-30","Рівненська","Рівненська","01999796","КНП САРНЕНСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ САРНЕНСЬКОЇ РАЙОННОЇ РАДИ","51.33359861","26.59212881","Чоловіча","18-39","Ні","1","0","0","0","0"
"2020-03-30","Рівненська","Рівненська","01999796","КНП САРНЕНСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ САРНЕНСЬКОЇ РАЙОННОЇ РАДИ","51.33359861","26.59212881","Чоловіча","40-64","Так","1","0","1","0","0"
"2020-03-30","Рівненська","Рівненська","01999796","КНП САРНЕНСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ САРНЕНСЬКОЇ РАЙОННОЇ РАДИ","51.33359861","26.59212881","Чоловіча","65+","Так","1","1","2","0","0"
"2020-03-30","Рівненська","Рівненська","02000085","КНП ЦЕНТРАЛЬНА МІСЬКА ЛІКАРНЯ РІВНЕНСЬКОЇ МІСЬКОЇ РАДИ","50.60431668","26.26630798","Жіноча","40-64","Так","0","0","1","0","0"
"2020-03-30","Рівненська","Рівненська","02000085","КНП ЦЕНТРАЛЬНА МІСЬКА ЛІКАРНЯ РІВНЕНСЬКОЇ МІСЬКОЇ РАДИ","50.60431668","26.26630798","Чоловіча","06-17","Ні","1","0","0","0","0"
"2020-03-30","Рівненська","Рівненська","02000085","КНП ЦЕНТРАЛЬНА МІСЬКА ЛІКАРНЯ РІВНЕНСЬКОЇ МІСЬКОЇ РАДИ","50.60431668","26.26630798","Чоловіча","65+","Так","0","0","1","0","0"
"2020-03-30","Рівненська","Рівненська","02000105","КНП ЗДОЛБУНІВСЬКА  ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ ЗДОЛБУНІВСЬКОЇ РАЙОННОЇ РАДИ","50.51988079","26.23264842","Чоловіча","18-39","Ні","1","0","0","0","0"
"2020-03-30","Рівненська","Рівненська","Самоізоляція",NULL,NULL,NULL,"Чоловіча","18-39","Ні","1","0","0","0","0"
"2020-03-30","Рівненська","Рівненська","Самоізоляція",NULL,NULL,NULL,"Чоловіча","40-64","Так","0","0","1","0","0"
"2020-03-30","Сумська","Сумська","01981514","КНП ШОСТКИНСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ ШОСТКИНСЬКОЇ МІСЬКОЇ РАДИ","51.87168998","33.46730997","Жіноча","18-39","Ні","1","0","0","0","0"
"2020-03-30","Сумська","Сумська","02007489","КНП БІЛОПІЛЬСЬКОЇ РАЙОННОЇ РАДИ БІЛОПІЛЬСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ","51.1448146","34.32794447","Чоловіча","40-64","Так","1","0","0","0","0"
"2020-03-30","Сумська","Сумська","02007532","КНП КОНОТОПСЬКОЇ МІСЬКОЇ РАДИ КОНОТОПСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ ІМ. АКАДЕМІКА МИХАЙЛА ДАВИДОВА","51.238955","33.20017397","Жіноча","40-64","Так","0","0","3","0","0"
"2020-03-30","Сумська","Сумська","02007532","КНП КОНОТОПСЬКОЇ МІСЬКОЇ РАДИ КОНОТОПСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ ІМ. АКАДЕМІКА МИХАЙЛА ДАВИДОВА","51.238955","33.20017397","Чоловіча","18-39","Ні","0","0","1","0","0"
"2020-03-30","Сумська","Сумська","02007532","КНП КОНОТОПСЬКОЇ МІСЬКОЇ РАДИ КОНОТОПСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ ІМ. АКАДЕМІКА МИХАЙЛА ДАВИДОВА","51.238955","33.20017397","Чоловіча","40-64","Ні","0","0","1","0","0"
"2020-03-30","Сумська","Сумська","14011007","ОБЛАСНИЙ КОМУНАЛЬНИЙ ЗАКЛАД СУМСЬКА ОБЛАСНА ІНФЕКЦІЙНА КЛІНІЧНА ЛІКАРНЯ ІМЕНІ З.Й.КРАСОВИЦЬКОГО","50.89623079","34.77690022","Жіноча","18-39","Ні","1","0","0","0","0"
"2020-03-30","Сумська","Сумська","14011007","ОБЛАСНИЙ КОМУНАЛЬНИЙ ЗАКЛАД СУМСЬКА ОБЛАСНА ІНФЕКЦІЙНА КЛІНІЧНА ЛІКАРНЯ ІМЕНІ З.Й.КРАСОВИЦЬКОГО","50.89623079","34.77690022","Жіноча","40-64","Ні","0","0","1","0","0"
"2020-03-30","Сумська","Сумська","14011007","ОБЛАСНИЙ КОМУНАЛЬНИЙ ЗАКЛАД СУМСЬКА ОБЛАСНА ІНФЕКЦІЙНА КЛІНІЧНА ЛІКАРНЯ ІМЕНІ З.Й.КРАСОВИЦЬКОГО","50.89623079","34.77690022","Жіноча","40-64","Так","0","0","1","0","0"
"2020-03-30","Сумська","Сумська","14011007","ОБЛАСНИЙ КОМУНАЛЬНИЙ ЗАКЛАД СУМСЬКА ОБЛАСНА ІНФЕКЦІЙНА КЛІНІЧНА ЛІКАРНЯ ІМЕНІ З.Й.КРАСОВИЦЬКОГО","50.89623079","34.77690022","Чоловіча","65+","Ні","1","0","0","0","0"
"2020-03-30","Сумська","Сумська","14011007","ОБЛАСНИЙ КОМУНАЛЬНИЙ ЗАКЛАД СУМСЬКА ОБЛАСНА ІНФЕКЦІЙНА КЛІНІЧНА ЛІКАРНЯ ІМЕНІ З.Й.КРАСОВИЦЬКОГО","50.89623079","34.77690022","Чоловіча","65+","Так","1","0","0","0","0"
"2020-03-30","Сумська","Сумська","20003340","КНП ДИТЯЧА КЛІНІЧНА ЛІКАРНЯ СВЯТОЇ ЗІНАЇДИ","50.92019827","34.81632437","Жіноча","0-5","Ні","1","0","0","0","0"
"2020-03-30","Сумська","Сумська","Самоізоляція",NULL,NULL,NULL,"Жіноча","06-17","Ні","1","1","1","0","0"
"2020-03-30","Сумська","Сумська","Самоізоляція",NULL,NULL,NULL,"Жіноча","18-39","Ні","2","1","1","0","0"
"2020-03-30","Сумська","Сумська","Самоізоляція",NULL,NULL,NULL,"Жіноча","40-64","Ні","1","1","1","0","0"
"2020-03-30","Сумська","Сумська","Самоізоляція",NULL,NULL,NULL,"Жіноча","40-64","Так","1","0","0","0","0"
"2020-03-30","Сумська","Сумська","Самоізоляція",NULL,NULL,NULL,"Чоловіча","18-39","Ні","3","2","2","0","0"
"2020-03-30","Сумська","Сумська","Самоізоляція",NULL,NULL,NULL,"Чоловіча","18-39","Так","0","0","1","0","0"
"2020-03-30","Сумська","Сумська","Самоізоляція",NULL,NULL,NULL,"Чоловіча","40-64","Ні","3","3","3","0","0"
"2020-03-30","Тернопільська","Івано-Франківська","01993305","КНП ЦЕНТРАЛЬНА МІСЬКА КЛІНІЧНА ЛІКАРНЯ ІВАНО-ФРАНКІВСЬКОЇ МІСЬКОЇ РАДИ","48.915306","24.69655","Чоловіча","18-39","Ні","1","0","0","0","0"
"2020-03-30","Тернопільська","Тернопільська","02000435","КНП БЕРЕЖАНСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ БЕРЕЖАНСЬКОЇ РАЙОННОЇ РАДИ","49.44720029","24.93098209","Чоловіча","18-39","Так","0","1","1","0","0"
"2020-03-30","Тернопільська","Тернопільська","02000547","КНП БУЧАЦЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ БУЧАЦЬКОЇ РАЙОННОЇ РАДИ","49.06062318","25.41825837","Жіноча","0-5","Ні","1","0","0","0","0"
"2020-03-30","Тернопільська","Тернопільська","02000659","КНП ЗАЛІЩИЦЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ ЗАЛІЩИЦЬКОЇ РАЙОННОЇ РАДИ","48.64760281","25.73102811","Жіноча","40-64","Ні","0","0","2","0","0"
"2020-03-30","Тернопільська","Тернопільська","02000702","КНП ЗБАРАЗЬКА ЦЕНТРАЛЬНА ЛІКАРНЯ ЗБАРАЗЬКОЇ РАЙОННОЇ РАДИ","49.66119041","25.78969721","Жіноча","18-39","Ні","1","0","0","0","0"
"2020-03-30","Тернопільська","Тернопільська","02000702","КНП ЗБАРАЗЬКА ЦЕНТРАЛЬНА ЛІКАРНЯ ЗБАРАЗЬКОЇ РАЙОННОЇ РАДИ","49.66119041","25.78969721","Жіноча","65+","Так","1","0","0","0","0"
"2020-03-30","Тернопільська","Тернопільська","02000792","КНП КОЗІВСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ КОЗІВСЬКОЇ РАЙОННОЇ РАДИ","49.43057362","25.15808268","Жіноча","40-64","Ні","0","1","1","0","0"
"2020-03-30","Тернопільська","Тернопільська","02000903","КНП ЛАНОВЕЦЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ","49.86074599","26.09860857","Жіноча","40-64","Ні","1","0","0","0","0"
"2020-03-30","Тернопільська","Тернопільська","02001216","КНП ШУМСЬКОЇ РАЙОННОЇ РАДИ ШУМСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ","50.11815292","26.11978698","Чоловіча","18-39","Ні","1","0","0","0","0"
"2020-03-30","Тернопільська","Тернопільська","02001297","КНП ТЕРНОПІЛЬСЬКА МІСЬКА КОМУНАЛЬНА ЛІКАРНЯ ШВИДКОЇ ДОПОМОГИ","49.5490157","25.59999773","Жіноча","65+","Так","0","1","1","0","0"
"2020-03-30","Тернопільська","Тернопільська","02001297","КНП ТЕРНОПІЛЬСЬКА МІСЬКА КОМУНАЛЬНА ЛІКАРНЯ ШВИДКОЇ ДОПОМОГИ","49.5490157","25.59999773","Чоловіча","18-39","Так","0","0","1","0","0"
"2020-03-30","Тернопільська","Тернопільська","02001297","КНП ТЕРНОПІЛЬСЬКА МІСЬКА КОМУНАЛЬНА ЛІКАРНЯ ШВИДКОЇ ДОПОМОГИ","49.5490157","25.59999773","Чоловіча","40-64","Ні","0","0","1","0","0"
"2020-03-30","Тернопільська","Тернопільська","02001297","КНП ТЕРНОПІЛЬСЬКА МІСЬКА КОМУНАЛЬНА ЛІКАРНЯ ШВИДКОЇ ДОПОМОГИ","49.5490157","25.59999773","Чоловіча","40-64","Так","0","0","1","0","0"
"2020-03-30","Тернопільська","Тернопільська","04528442","КНП ТЕРНОПІЛЬСЬКА МІСЬКА ДИТЯЧА КОМУНАЛЬНА ЛІКАРНЯ","49.55371939","25.61417798","Жіноча","06-17","Ні","1","0","1","0","0"
"2020-03-30","Тернопільська","Тернопільська","04528442","КНП ТЕРНОПІЛЬСЬКА МІСЬКА ДИТЯЧА КОМУНАЛЬНА ЛІКАРНЯ","49.55371939","25.61417798","Жіноча","18-39","Ні","1","1","3","0","0"
"2020-03-30","Тернопільська","Тернопільська","04528442","КНП ТЕРНОПІЛЬСЬКА МІСЬКА ДИТЯЧА КОМУНАЛЬНА ЛІКАРНЯ","49.55371939","25.61417798","Чоловіча","0-5","Так","0","0","1","0","0"
"2020-03-30","Тернопільська","Тернопільська","04528442","КНП ТЕРНОПІЛЬСЬКА МІСЬКА ДИТЯЧА КОМУНАЛЬНА ЛІКАРНЯ","49.55371939","25.61417798","Чоловіча","06-17","Ні","0","0","2","0","0"
"2020-03-30","Тернопільська","Тернопільська","36338715","КНП МОНАСТИРИСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ МОНАСТИРИСЬКОЇ РАЙОННОЇ РАДИ","49.09136019","25.17124159","Жіноча","40-64","Ні","0","0","3","0","0"
"2020-03-30","Тернопільська","Тернопільська","36338715","КНП МОНАСТИРИСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ МОНАСТИРИСЬКОЇ РАЙОННОЇ РАДИ","49.09136019","25.17124159","Жіноча","40-64","Так","0","0","1","0","0"
"2020-03-30","Тернопільська","Тернопільська","36338715","КНП МОНАСТИРИСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ МОНАСТИРИСЬКОЇ РАЙОННОЇ РАДИ","49.09136019","25.17124159","Жіноча","65+","Так","0","0","1","0","0"
"2020-03-30","Тернопільська","Тернопільська","36338715","КНП МОНАСТИРИСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ МОНАСТИРИСЬКОЇ РАЙОННОЇ РАДИ","49.09136019","25.17124159","Чоловіча","40-64","Ні","0","0","1","0","0"
"2020-03-30","Тернопільська","Тернопільська","36338715","КНП МОНАСТИРИСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ МОНАСТИРИСЬКОЇ РАЙОННОЇ РАДИ","49.09136019","25.17124159","Чоловіча","65+","Ні","0","0","1","0","0"
"2020-03-30","Тернопільська","Тернопільська","Самоізоляція",NULL,NULL,NULL,"Жіноча","0-5","Ні","0","0","2","0","0"
"2020-03-30","Тернопільська","Тернопільська","Самоізоляція",NULL,NULL,NULL,"Жіноча","18-39","Ні","3","2","14","0","0"
"2020-03-30","Тернопільська","Тернопільська","Самоізоляція",NULL,NULL,NULL,"Жіноча","40-64","Ні","7","6","18","0","0"
"2020-03-30","Тернопільська","Тернопільська","Самоізоляція",NULL,NULL,NULL,"Жіноча","40-64","Так","1","0","0","0","0"
"2020-03-30","Тернопільська","Тернопільська","Самоізоляція",NULL,NULL,NULL,"Жіноча","65+","Ні","0","0","1","0","0"
"2020-03-30","Тернопільська","Тернопільська","Самоізоляція",NULL,NULL,NULL,"Чоловіча","0-5","Ні","1","1","1","0","0"
"2020-03-30","Тернопільська","Тернопільська","Самоізоляція",NULL,NULL,NULL,"Чоловіча","06-17","Ні","2","1","1","0","0"
"2020-03-30","Тернопільська","Тернопільська","Самоізоляція",NULL,NULL,NULL,"Чоловіча","18-39","Ні","2","1","4","0","0"
"2020-03-30","Тернопільська","Тернопільська","Самоізоляція",NULL,NULL,NULL,"Чоловіча","40-64","Ні","3","3","12","0","0"
"2020-03-30","Тернопільська","Тернопільська","Самоізоляція",NULL,NULL,NULL,"Чоловіча","40-64","Так","0","0","2","0","0"
"2020-03-30","Харківська","Харківська","02003652","КОМУНАЛЬНЕ  НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ХАРКІВСЬКОЇ ОБЛАСНОЇ РАДИ ОБЛАСНА КЛІНІЧНА ІНФЕКЦІЙНА ЛІКАРНЯ","49.94351021","36.32229562","Жіноча","40-64","Ні","1","0","0","0","0"
"2020-03-30","Харківська","Харківська","02003652","КОМУНАЛЬНЕ  НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ХАРКІВСЬКОЇ ОБЛАСНОЇ РАДИ ОБЛАСНА КЛІНІЧНА ІНФЕКЦІЙНА ЛІКАРНЯ","49.94351021","36.32229562","Чоловіча","18-39","Ні","1","0","0","0","0"
